"","DISEASECODE","DIAGNOSISDISEASE","CNT"
"4547","E11505","２型糖尿病性壊疽",1
"4548","E11506","２型糖尿病性動脈閉塞症",1
"4549","E11601","２型糖尿病性肝障害",2
"4550","E11603","２型糖尿病性高コレステロール血症",2
"4551","E11606","２型糖尿病性関節症",1
"4552","E11610","２型糖尿病・関節合併症あり",9
"4553","E11620","２型糖尿病・糖尿病性合併症あり",335
"4554","E11622","２型糖尿病性高血糖高浸透圧症候群",2
"4555","E11700","（妊娠９週）２型糖尿病・多発糖尿病性合併症あり",1
"4556","E11700","２型糖尿病・多発糖尿病性合併症あり",497
"4557","E11900","インスリン非依存型糖尿病",136
"4558","E11900","インスリン非依存型糖尿病うたがい",2
"4559","E11910","（妊娠１２週）２型糖尿病・糖尿病性合併症なし",1
"4560","E11910","（妊娠３４週）２型糖尿病・糖尿病性合併症なし",1
"4561","E11910","（妊娠３７週）２型糖尿病・糖尿病性合併症なし",1
"4562","E11910","（妊娠３８週）２型糖尿病・糖尿病性合併症なし",1
"4563","E11910","２型糖尿病・糖尿病性合併症なし",1284
"4564","E11910","両側２型糖尿病・糖尿病性合併症なし",1
"4565","E12900","栄養障害関連性糖尿病",2
"4566","E13000","ステロイド糖尿病",238
"4567","E13100","薬剤性糖尿病・ケトアシドーシス合併あり",1
"4568","E13101","ステロイド糖尿病・ケトアシドーシス合併あり",1
"4569","E13102","膵性糖尿病・ケトアシドーシス合併あり",1
"4570","E13200","薬剤性糖尿病・腎合併症あり",1
"4571","E13201","ステロイド糖尿病・腎合併症あり",5
"4572","E13202","膵性糖尿病・腎合併症あり",1
"4573","E13204","二次性糖尿病・腎合併症あり",1
"4574","E13304","二次性糖尿病・眼合併症あり",1
"4575","E13501","ステロイド糖尿病・末梢循環合併症あり",1
"4576","E13502","膵性糖尿病・末梢循環合併症あり",1
"4577","E13601","薬剤性糖尿病・糖尿病性合併症あり",2
"4578","E13602","膵性糖尿病・糖尿病性合併症あり",6
"4579","E13603","ステロイド糖尿病・糖尿病性合併症あり",3
"4580","E13605","肝性糖尿病・糖尿病性合併症あり",1
"4581","E13701","膵性糖尿病・多発糖尿病性合併症あり",7
"4582","E13702","ステロイド糖尿病・多発糖尿病性合併症あり",4
"4583","E13703","ウイルス性糖尿病・多発糖尿病性合併症あり",2
"4584","E13900","特定の疾患や症候群による糖尿病",4
"4585","E13901","薬剤性糖尿病・糖尿病性合併症なし",6
"4586","E13902","ステロイド糖尿病・糖尿病性合併症なし",17
"4587","E13903","膵性糖尿病・糖尿病性合併症なし",14
"4588","E13904","ウイルス性糖尿病・糖尿病性合併症なし",1
"4589","E13905","二次性糖尿病・糖尿病性合併症なし",5
"4590","E13910","膵疾患による糖尿病",15
"4591","E13920","肝疾患による糖尿病",4
"4592","E13930","内分泌疾患による糖尿病",9
"4593","E13940","薬剤性糖尿病",61
"4594","E13940","薬剤性糖尿病（ステロイドによる）",2
"4595","E13950","遺伝性疾患による糖尿病",2
"4596","E13970","異常インスリン血症",1
"4597","E13973","インスリン受容体異常症",1
"4598","E14000","糖尿病合併症",5
"4599","E14020","低血糖性昏睡",9
"4600","E14100","糖尿病性ケトアシドーシス",13
"4601","E14103","糖尿病性ケトーシス",2
"4602","E14202","糖尿病性腎不全",35
"4603","E14203","糖尿病性腎臓病",11
"4604","E14301","糖尿病黄斑症",2
"4605","E14302","両側糖尿病黄斑浮腫",22
"4606","E14302","右糖尿病黄斑浮腫",12
"4607","E14302","左糖尿病黄斑浮腫",11
"4608","E14302","糖尿病黄斑浮腫",76
"4609","E14400","糖尿病性神経障害",99
"4610","E14401","糖尿病性神経痛",2
"4611","E14410","糖尿病性末梢神経障害",90
"4612","E14422","糖尿病性神経障害性疼痛",27
"4613","E14500","糖尿病性壊疽",2
"4614","E14503","糖尿病性血管障害",1
"4615","E14504","糖尿病性動脈閉塞症",2
"4616","E14505","糖尿病性動脈硬化症",1
"4617","E14506","右糖尿病足潰瘍",1
"4618","E14600","高血糖高浸透圧症候群",2
"4619","E14610","糖尿病性大血管症",5
"4620","E14620","糖尿病性心筋症",2
"4621","E14900","（妊娠１２週）糖尿病",1
"4622","E14900","（妊娠２８週）糖尿病",1
"4623","E14900","（妊娠３２週）糖尿病",1
"4624","E14900","（妊娠３８週）糖尿病",2
"4625","E14900","（妊娠７週）糖尿病",1
"4626","E14900","ステロイド性糖尿病",2
"4627","E14900","両側糖尿病",2
"4628","E14900","糖尿病",5398
"4629","E14901","糖尿病・糖尿病性合併症なし",20
"4630","E16001","インスリン低血糖",2
"4631","E16101","小児特発性低血糖症",1
"4632","E16102","低血糖性脳症",3
"4633","E16110","空腹時低血糖",12
"4634","E16120","反応性低血糖",8
"4635","E16130","高インスリン血症",32
"4636","E16133","先天性高インスリン血症",2
"4637","E16200","低血糖症",234
"4638","E16200","重症低血糖症",1
"4639","E16201","低血糖発作",8
"4640","E16800","インスリン異常症",1
"4641","E20000","特発性副甲状腺機能低下症",7
"4642","E20100","偽性副甲状腺機能低下症",5
"4643","E20900","副甲状腺機能低下症",128
"4644","E20900","術後副甲状腺機能低下症",2
"4645","E21000","原発性副甲状腺機能亢進症",66
"4646","E21000","右原発性副甲状腺機能亢進症",4
"4647","E21000","左原発性副甲状腺機能亢進症",6
"4648","E21001","両側原発性副甲状腺機能亢進症",1
"4649","E21001","原発性副甲状腺機能亢進症",13
"4650","E21100","続発性副甲状腺機能亢進症",373
"4651","E21300","副甲状腺機能亢進症",92
"4652","E21300","副甲状腺機能亢進症術後",4
"4653","E21300","難治性副甲状腺機能亢進症",1
"4654","E21301","二次性副甲状腺機能亢進症",1
"4655","E21301","副甲状腺機能亢進症",9
"4656","E21310","上皮小体機能亢進症",3
"4657","E21501","副甲状腺機能障害",2
"4658","E22010","末端肥大症",7
"4659","E22020","下垂体性巨人症",2
"4660","E22030","巨人症",3
"4661","E22031","先端巨大症",33
"4662","E22031","先端巨大症術後",1
"4663","E22032","下垂体腺腫（ＧＨ）先端巨大症",29
"4664","E22100","高プロラクチン血症",70
"4665","E22100","高プロラクチン血症性下垂体腺腫",2
"4666","E22101","プロラクチン分泌異常症",2
"4667","E22103","高プロラクチン血症性無月経",2
"4668","E22107","薬剤性高プロラクチン血症",1
"4669","E22200","ＡＤＨ不適合分泌症候群",28
"4670","E22201","抗利尿ホルモン不適合分泌症候群",13
"4671","E22202","抗利尿ホルモン不適切分泌症候群",3
"4672","E22810","中枢性思春期早発症",10
"4673","E23000","下垂体機能低下症",172
"4674","E23002","成長ホルモン分泌不全性低身長症",54
"4675","E23002","骨端線閉鎖を伴わない成長ホルモン分泌不全性低身長症",12
"4676","E23003","成長ホルモン分泌不全",38
"4677","E23005","続発性下垂体機能低下症",2
"4678","E23007","ＡＣＴＨ単独欠損症",11
"4679","E23010","低ゴナドトロピン性性腺機能低下症",50
"4680","E23013","下垂体多種ホルモン欠損症",1
"4681","E23014","下垂体性卵巣機能低下",10
"4682","E23015","下垂体性男子性腺機能低下症",17
"4683","E23016","下垂体性不妊症",1
"4684","E23018","下垂体障害",2
"4685","E23020","成長ホルモン欠損症",19
"4686","E23030","汎下垂体機能低下症",128
"4687","E23031","シ−ハン症候群",3
"4688","E23035","ＡＣＴＨ分泌低下症",2
"4689","E23036","重症成人成長ホルモン分泌不全",27
"4690","E23037","成人成長ホルモン分泌不全",12
"4691","E23100","薬剤性下垂体機能低下症",3
"4692","E23200","下垂体性尿崩症",33
"4693","E23201","二次性尿崩症",1
"4694","E23202","尿崩症",34
"4695","E23203","中枢性尿崩症",61
"4696","E23205","続発性中枢性尿崩症",3
"4697","E23300","視床下部機能異常",6
"4698","E23300","視床下部機能異常（機能不全）",2
"4699","E23600","リンパ球性下垂体炎",1
"4700","E23601","下垂体腫瘤",2
"4701","E23603","トルコ鞍空洞症",1
"4702","E23610","下垂体卒中",6
"4703","E23700","下垂体疾患",3
"4704","E24000","クッシング病",24
"4705","E24001","ＡＣＴＨ産生腫瘍",1
"4706","E24003","サブクリニカルクッシング病",2
"4707","E24200","薬剤性クッシング症候群",13
"4708","E24301","異所性ＡＣＴＨ産生腫瘍",2
"4709","E24400","アルコール性偽性クッシング症候群",2
"4710","E24900","クッシング症候群",30
"4711","E25000","先天性副腎過形成",9
"4712","E25010","先天性副腎性器症候群",1
"4713","E25901","女性化副腎腫瘍",1
"4714","E26000","原発性アルドステロン症",160
"4715","E26000","原発性アルドステロン症術後",2
"4716","E26000","右原発性アルドステロン症",4
"4717","E26000","左原発性アルドステロン症",2
"4718","E26100","続発性アルドステロン症",5
"4719","E26810","バーター症候群",2
"4720","E26900","アルドステロン症",19
"4721","E27000","副腎皮質機能亢進症",4
"4722","E27010","恥毛早期発育症",1
"4723","E27100","原発性副腎皮質機能低下症",8
"4724","E27110","アジソン病",22
"4725","E27200","副腎クリーゼ",2
"4726","E27300","薬剤性副腎皮質不全",9
"4727","E27400","副腎皮質不全",55
"4728","E27406","副腎皮質機能低下症",137
"4729","E27407","続発性副腎皮質機能低下症",33
"4730","E27410","低アルドステロン症",1
"4731","E27500","副腎髄質機能亢進症",4
"4732","E27801","左副腎のう胞",1
"4733","E27900","副腎疾患",2
"4734","E28100","アンドロゲン過剰",1
"4735","E28200","多嚢胞性卵巣症候群",17
"4736","E28300","原発性卵巣機能不全",19
"4737","E28302","卵巣欠落症状",98
"4738","E28303","更年期卵巣機能低下症",1
"4739","E28304","原発性卵巣機能低下症",6
"4740","E28306","早発閉経",2
"4741","E28307","黄体機能不全",5
"4742","E28308","性腺機能低下症・女性",8
"4743","E28802","卵巣性無月経",3
"4744","E28803","視床下部性卵巣機能低下",9
"4745","E28900","卵巣機能異常",21
"4746","E28910","卵巣機能不全",271
"4747","E29100","精巣機能低下症",45
"4748","E29110","類宦官症",7
"4749","E29111","性腺機能低下症・男性",23
"4750","E29900","精巣機能異常",5
"4751","E30000","思春期遅発症",9
"4752","E30100","思春期早発症",8
"4753","E31000","自己免疫性多発性内分泌腺不全症",2
"4754","E32000","胸腺過形成",4
"4755","E32100","胸腺膿瘍",1
"4756","E34000","カルチノイド症候群",1
"4757","E34100","消化管ホルモン分泌過剰",1
"4758","E34110","高ガストリン血症",5
"4759","E34150","高エンテログルカゴン血症",18
"4760","E34200","異所性ホルモン分泌異常",1
"4761","E34201","異所性ＡＤＨ産生腫瘍",2
"4762","E34202","異所性ホルモン産生腫瘍",1
"4763","E34300","低身長",69
"4764","E34303","ＳＧＡ性低身長症",7
"4765","E34303","骨端線閉鎖を伴わないＳＧＡ性低身長症",2
"4766","E34304","特発性低身長症",1
"4767","E34306","ＳＨＯＸ異常症における低身長",1
"4768","E34400","高身長",2
"4769","E34500","男性ホルモン不応症",1
"4770","E34505","アンドロゲン不応症",2
"4771","E34801","ウェルナー症候群",1
"4772","E34811","松果体のう胞",2
"4773","E34902","内分泌障害",1
"4774","E40900","クワシオコール",3
"4775","E41000","るいそう",10
"4776","E41000","高度るいそう",1
"4777","E43000","重度栄養失調",36
"4778","E43002","栄養失調性浮腫",4
"4779","E44000","蛋白栄養障害",66
"4780","E44100","軽度栄養失調症",64
"4781","E46002","低栄養",33
"4782","E50300","ビタミンＡ欠乏性角膜潰瘍",1
"4783","E50600","ビタミンＡ欠乏性眼球乾燥症",3
"4784","E50900","ビタミンＡ欠乏症",39
"4785","E51100","脚気",1
"4786","E51103","乾性脚気",1
"4787","E51104","脚気心",1
"4788","E51105","脚気神経炎",1
"4789","E51200","ウェルニッケ脳症",2
"4790","E51900","ビタミンＢ１欠乏症",105
"4791","E52900","ナイアシン欠乏症／ペラグラ",2
"4792","E53000","ビタミンＢ２欠乏症",10
"4793","E53100","ビタミンＢ６欠乏症",26
"4794","E53800","パントテン酸欠乏症",2
"4795","E53810","ビタミンＢ１２欠乏症",157
"4796","E53820","葉酸欠乏症",320
"4797","E53830","カルニチン欠乏症",177
"4798","E53841","ビタミンＢ１２欠乏性末梢神経障害",2
"4799","E53900","ビタミンＢ（群）欠乏症",97
"4800","E53900","両側ビタミンＢ（群）欠乏症",1
"4801","E54900","ビタミンＣ欠乏症",65
"4802","E55000","くる病／骨軟化症",16
"4803","E55001","くる病",27
"4804","E55002","未熟児くる病",4
"4805","E55010","ビタミンＤ欠乏性くる病",33
"4806","E55020","ビタミンＤ依存症",6
"4807","E55021","ビタミンＤ依存症１型",8
"4808","E55022","ビタミンＤ依存症２型",12
"4809","E55900","ビタミンＤ欠乏症",119
"4810","E56000","ビタミンＥ欠乏症",56
"4811","E56100","ビタミンＫ欠乏症",144
"4812","E56900","ビタミン欠乏症",204
"4813","E56901","複合ビタミン欠乏症",3
"4814","E58900","カルシウム欠乏症",8
"4815","E59001","食事性セレン欠乏症",8
"4816","E59900","セレン欠乏症",44
"4817","E60900","亜鉛欠乏症",405
"4818","E60901","食事性亜鉛欠乏症",9
"4819","E61000","銅欠乏症",18
"4820","E61100","鉄欠乏症",32
"4821","E61200","マグネシウム欠乏症",1
"4822","E61300","マンガン欠乏症",7
"4823","E61800","セレン欠乏症",18
"4824","E61900","微量金属欠乏症",23
"4825","E63000","必須脂肪酸欠乏症",3
"4826","E63900","栄養素欠乏症",134
"4827","E63901","低栄養状態",839
"4828","E63902","栄養障害",545
"4829","E64100","ビタミンＡ欠乏後遺症",2
"4830","E64900","栄養不足後遺症",2
"4831","E66000","原発性肥満症",6
"4832","E66100","薬剤性肥満症",1
"4833","E66200","肥満低換気症候群",1
"4834","E66800","（妊娠３９週）病的肥満症",1
"4835","E66800","病的肥満症",34
"4836","E66810","二次性肥満症",1
"4837","E66818","エンプティゼラ症候群",1
"4838","E66820","内臓脂肪型肥満",4
"4839","E66900","肥満症",208
"4840","E66900","高度肥満症",3
"4841","E66901","小児肥満",2
"4842","E67800","高葉酸血症",1
"4843","E70000","フェニルケトン尿症",1
"4844","E71140","メチルマロン酸血症",4
"4845","E71150","プロピオン酸血症",3
"4846","E71300","脂肪酸代謝異常症",4
"4847","E71307","二次性カルニチン欠乏症",31
"4848","E72002","ロウ症候群緑内障",1
"4849","E72020","シスチン尿症",2
"4850","E72030","ファンコニ症候群",6
"4851","E72120","ホモシスチン尿症",2
"4852","E72200","尿素サイクル代謝異常症",1
"4853","E72230","シトルリン血症",3
"4854","E72240","高アンモニア血症",115
"4855","E72242","シトリン欠損症",2
"4856","E72245","薬剤性高アンモニア血症",1
"4857","E72900","アミノ酸代謝異常症",13
"4858","E73100","２次性乳糖不耐症",4
"4859","E73900","乳糖不耐症",3
"4860","E73901","乳糖不耐性下痢症",1
"4861","E74000","（妊娠３０週）糖原病",2
"4862","E74000","糖原病",3
"4863","E74004","ポンペ病",4
"4864","E74020","糖原病1型",3
"4865","E74030","糖原病2型",8
"4866","E74110","本態性果糖尿症",4
"4867","E74120","Ｆ−１・６−ＤＰ欠損症",2
"4868","E74840","腎性糖尿病",3
"4869","E74850","グルコーストランスポーター１欠損症",4
"4870","E75000","ＧＭ２ガングリオシドーシス",2
"4871","E75210","ファブリ病",19
"4872","E75220","ゴ−シェ病",3
"4873","E75260","異染性白質ジストロフィー",1
"4874","E75530","左上眼瞼黄色腫症",1
"4875","E75530","左下眼瞼黄色腫症",1
"4876","E75530","黄色腫症",2
"4877","E75600","脂質蓄積病",1
"4878","E76110","ハンター病",18
"4879","E76270","モルキオ病",2
"4880","E76281","ムコ多糖症ＩＶＡ型",1
"4881","E76300","ムコポリサッカライドーシス",4
"4882","E77800","術後低蛋白血症",74
"4883","E78000","重症高コレステロール血症",18
"4884","E78000","高コレステロール血症",4581
"4885","E78001","高コレステロール血症性黄色腫",1
"4886","E78002","高ＬＤＬ血症",56
"4887","E78003","家族性高リポ蛋白血症２ａ型",1
"4888","E78010","家族性高コレステロール血症",167
"4889","E78011","家族性高コレステロール血症・ヘテロ接合体",7
"4890","E78012","家族性高コレステロール血症・ホモ接合体",7
"4891","E78030","特発性高コレステロール血症",212
"4892","E78040","2ａ型高脂血症",62
"4893","E78041","シトステロール血症",2
"4894","E78043","高ＬＤＬコレステロール血症",1
"4895","E78100","高中性脂肪血症",115
"4896","E78110","家族性高中性脂肪血症",13
"4897","E78120","特発性高中性脂肪血症",13
"4898","E78200","高コレステロール高中性脂肪血症",83
"4899","E78210","3型高脂血症",11
"4900","E78220","特発性高コレステロール高中性脂肪血症",23
"4901","E78230","2ｂ型高脂血症",8
"4902","E78350","1型高脂血症",7
"4903","E78400","食事性高脂血症",1
"4904","E78401","二次性高脂血症",54
"4905","E78410","家族性複合型高脂血症",30
"4906","E78500","家族性高脂血症",2
"4907","E78500","重症高脂血症",74
"4908","E78500","高脂血症",1930
"4909","E78501","本態性高脂血症",68
"4910","E78502","高リポ蛋白血症",3
"4911","E78510","脂質異常症",806
"4912","E78661","神経有棘赤血球症",8
"4913","E78810","高ＨＤＬ血症",1
"4914","E78901","脂質代謝異常",18
"4915","E79000","無症候性高尿酸血症",87
"4916","E79001","続発性高尿酸血症",45
"4917","E79811","低尿酸血症",1
"4918","E79910","プリン代謝異常症",2
"4919","E79930","化学療法に伴う高尿酸血症",3
"4920","E79930","高尿酸血症",2085
"4921","E80000","プロトポルフィリン症",2
"4922","E80200","ポルフィリン症",2
"4923","E80220","急性間欠性ポルフィリン症",2
"4924","E80600","体質性黄疸",2
"4925","E80700","ビリルビン代謝異常症",2
"4926","E83004","高銅血症",3
"4927","E83020","ウィルソン病",21
"4928","E83100","鉄代謝異常症",7
"4929","E83102","続発性ヘモジデリン沈着症",1
"4930","E83104","高鉄血症",3
"4931","E83105","続発性ヘモクロマトーシス",3
"4932","E83107","肝ヘモクロマトーシス",1
"4933","E83108","輸血後鉄過剰症",26
"4934","E83110","ヘモクロマトーシス",12
"4935","E83120","ヘモジデローシス",7
"4936","E83200","亜鉛代謝異常症",2
"4937","E83303","低ホスファターゼ症",2
"4938","E83310","低リン血症",207
"4939","E83311","低リン血症性くる病",3
"4940","E83320","高リン血症",278
"4941","E83340","高Ｃａ尿症を伴う低リンクル病／骨軟化症",2
"4942","E83350","腫瘍性低リンクル病／骨軟化症",2
"4943","E83360","低アルカリフォスファターゼ血症",2
"4944","E83380","ビタミンＤ抵抗性くる病",1
"4945","E83383","ＦＧＦ２３関連低リン血症性くる病",1
"4946","E83384","ＦＧＦ２３関連低リン血症性骨軟化症",2
"4947","E83385","Ｘ染色体連鎖性低リン血症性くる病",1
"4948","E83401","マグネシウム欠乏性テタニー",2
"4949","E83410","低マグネシウム血症",32
"4950","E83510","低カルシウム血症",568
"4951","E83510","低カルシウム血症の予防",13
"4952","E83520","高カルシウム血症",126
"4953","E83530","家族性低カルシウム尿性高カルシウム血症",1
"4954","E83530","家族性低カルシウム尿性高カルシウム血症の予防",1
"4955","E83540","腫瘍性高カルシウム血症",23
"4956","E83560","高カルシウム尿症",3
"4957","E83570","両側指石灰沈着",1
"4958","E84900","嚢胞性線維症",1
"4959","E85002","家族性地中海熱",9
"4960","E85100","アミロイドニューロパシー",2
"4961","E85103","家族性アミロイドポリニューロパチー",5
"4962","E85104","トランスサイレチン型家族性アミロイドポリニューロパチー",12
"4963","E85200","両側家族性アミロイドーシス",1
"4964","E85200","家族性アミロイドーシス",3
"4965","E85300","右続発性アミロイドーシス",1
"4966","E85300","続発性アミロイドーシス",4
"4967","E85301","透析アミロイドーシス",1
"4968","E85402","肺アミロイドーシス",1
"4969","E85404","胃アミロイドーシス",1
"4970","E85405","アミロイド心筋症",2
"4971","E85406","アミロイドーシス関節炎",1
"4972","E85407","右下腿アミロイド苔癬",1
"4973","E85410","心筋アミロイドーシス",6
"4974","E85411","トランスサイレチン型心アミロイドーシス",16
"4975","E85800","アミロイド・アンギオパチー",1
"4976","E85801","老人性アミロイドーシス",1
"4977","E85802","全身性アミロイドーシス",2
"4978","E85805","ＡＬアミロイドーシス",2
"4979","E85900","アミロイドーシス",3
"4980","E86002","高張性脱水症",1
"4981","E86006","低張性脱水症",66
"4982","E86900","脱水症",2280
"4983","E86900","重症脱水症",1
"4984","E86900","高度脱水症",11
"4985","E87000","高ナトリウム血症",9
"4986","E87100","低ナトリウム血症",99
"4987","E87106","脱水型低ナトリウム血症",3
"4988","E87108","ナトリウム欠乏性脱水",1
"4989","E87112","中枢性塩喪失症候群",2
"4990","E87200","アシドーシス",105
"4991","E87205","ケトアシドーシス",2
"4992","E87208","代償性代謝性アシドーシス",2
"4993","E87209","代償性アシドーシス",4
"4994","E87210","乳酸アシドーシス",7
"4995","E87220","代謝性アシドーシス",4003
"4996","E87220","高度代謝性アシドーシス",3
"4997","E87230","呼吸性アシドーシス",3
"4998","E87307","低カリウム性アルカローシス",2
"4999","E87310","代謝性アルカローシス",9
"5000","E87320","呼吸性アルカローシス",4
"5001","E87500","高カリウム血症",674
"5002","E87600","低カリウム血症",1611
"5003","E87601","カリウム代謝異常",16
"5004","E87602","低カリウム血性ミオパチー",6
"5005","E87603","低カリウム血症性症候群",1
"5006","E87702","体液貯留",346
"5007","E87800","電解質異常",20
"5008","E87803","体液調節不全症",1
"5009","E87806","リフィーディング症候群",3
"5010","E87820","低クロール血症",1
"5011","E88003","無ハプトグロブリン血症",1
"5012","E88009","高レニン血症",1
"5013","E88100","リポジストロフィー",1
"5014","E88200","胸椎脂肪腫症",2
"5015","E88800","ケトーシス",4
"5016","E88801","ＭＥＬＡＳ症候群",1
"5017","E88802","ミトコンドリア病",8
"5018","E88830","ライソゾーム病",1
"5019","E88833","ミトコンドリア心筋症",3
"5020","E88835","腫瘍崩壊症候群",3
"5021","E88835","腫瘍崩壊症候群の予防",1
"5022","E89001","放射線照射後甲状腺機能低下症の予防",1
"5023","E89200","治療後副甲状腺機能低下症",14
"5024","E89203","術後副甲状腺機能低下症",9
"5025","E89204","続発性副甲状腺機能低下症",15
"5026","E89300","治療後下垂体機能低下症",6
"5027","E89400","治療後卵巣機能不全症",2
"5028","E89401","化学療法に伴う卵巣機能不全",2
"5029","E89402","術後卵巣機能不全",1
"5030","E89500","治療後睾丸機能低下症",2
"5031","E89501","術後精巣機能不全症",1
"5032","E89600","治療後副腎機能低下症",9
"5033","E89601","術後副腎皮質機能低下症",1
"5034","E89602","医原性副腎皮質機能低下症",1
"5035","F00012","早発性アルツハイマー型認知症（せん妄あり）",2
"5036","F00015","早発性アルツハイマー型認知症（妄想徘徊等",1
"5037","F00019","早発性アルツハイマー型認知症（徘徊等あり）",1
"5038","F0001X","早発性アルツハイマー型痴呆",2
"5039","F0001X","早発性アルツハイマー型認知症",15
"5040","F00110","孤発性アルツハイマー病高齢発症",6
"5041","F00112","晩発性アルツハイマー型認知症（せん妄あり）",5
"5042","F0011X","晩発性アルツハイマー型認知症",1
"5043","F00200","混合型認知症",10
"5044","F00454","咽喉頭異常感症",12
"5045","F00900","アルツハイマー型認知症",284
"5046","F01900","脳血管性認知症",7
"5047","F02004","脳腫瘍による認知症",1
"5048","F02300","パーキンソン病に伴う認知症",1
"5049","F02301","パーキンソン病による認知症",29
"5050","F02802","前頭側頭型認知症",9
"5051","F02804","瀰漫性レビー小体病による認知症",33
"5052","F02807","進行性核上性麻痺による認知症",1
"5053","F02808","脊髄小脳変性症による認知症",2
"5054","F02820","てんかんに伴う認知症",8
"5055","F02830","肝レンズ核変性症に伴う認知症",3
"5056","F02840","高カルシウム血症に伴う認知症",2
"5057","F02850","甲状腺機能低下症に伴う認知症",2
"5058","F02861","アルコール誘発性持続性認知症",1
"5059","F02870","多発性硬化症に伴う認知症",1
"5060","F028A0","全身性エリテマトーデスに伴う認知症",1
"5061","F028C1","ビタミンＢ１２欠乏症による認知症",25
"5062","F03000","老年期妄想状態",4
"5063","F03001","老年期うつ病",16
"5064","F03003","老年期認知症抑うつ型",2
"5065","F03004","老年精神病",10
"5066","F03005","原発性認知症",1
"5067","F03900","認知症",339
"5068","F03910","初老期認知症",1
"5069","F03920","老年期認知症",2
"5070","F04901","健忘障害",15
"5071","F04912","慢性健忘障害（１ケ月以上）",2
"5072","F05000","せん妄（認知症非随伴）",4
"5073","F05100","せん妄（認知症随伴）",1
"5074","F05805","急性脳症候群",2
"5075","F05810","ＩＣＵ症候群",6
"5076","F05900","せん妄",205
"5077","F05901","夜間せん妄",11
"5078","F05902","老人性夜間せん妄",1
"5079","F06200","器質性統合失調症様障害",3
"5080","F06306","動脈硬化性うつ病",1
"5081","F06320","身体疾患による気分障害（うつ病性）",3
"5082","F06401","身体疾患による不安障害（全般性不安）",11
"5083","F06700","軽度認知障害",38
"5084","F06806","身体疾患による睡眠時随伴症",5
"5085","F06807","身体疾患による混合型睡眠障害",5
"5086","F06808","身体疾患による睡眠障害",69
"5087","F06900","器質性精神障害",34
"5088","F06901","脳出血後遺性精神障害",2
"5089","F06905","全身性エリテマトーデス精神病",2
"5090","F06910","高次脳機能障害",27
"5091","F07200","脳震盪後症候群",1
"5092","F07900","器質性パーソナリティ障害",1
"5093","F07900","器質性人格障害",2
"5094","F07901","器質性精神症状群",6
"5095","F09901","てんかん性精神障害",1
"5096","F0990U","身体疾患による特定不能の精神疾患",1
"5097","F09910","症状精神病",2
"5098","F09940","ステロイド精神病",14
"5099","F09960","肝性脳症",178
"5100","F10000","アルコール急性中毒",9
"5101","F10004","宿酔",2
"5102","F10100","アルコール有害使用（乱用）",2
"5103","F10200","アルコール依存",18
"5104","F10201","アルコール依存＜神経症＞",2
"5105","F10300","アルコール離脱状態",2
"5106","F10400","アルコール離脱せん妄",2
"5107","F10600","アルコール惹起性健忘",1
"5108","F10703","アルコール性持続性認知障害",1
"5109","F10820","アルコール誘発性不安障害",5
"5110","F10822","アルコール誘発性不安障害（全般不安）＜神",2
"5111","F10824","アルコール誘発性不安障害（パニック）＜神",1
"5112","F10826","アルコール誘発性不安障害（強迫）＜神経症",2
"5113","F10828","アルコール誘発性不安障害（恐怖症）",1
"5114","F11820","アヘン類誘発性不安障害",1
"5115","F11822","アヘン類誘発性不安障害（全般不安）",1
"5116","F11824","アヘン類誘発性不安障害（パニック）",1
"5117","F11826","アヘン類誘発性不安障害（強迫）",4
"5118","F12000","大麻急性中毒",1
"5119","F12800","大麻誘発性不安障害",1
"5120","F12802","大麻誘発性不安障害（全般不安）",1
"5121","F12804","大麻誘発性不安障害（パニック）",5
"5122","F13000","鎮静・睡眠剤急性中毒",3
"5123","F1302X","睡眠／抗不安薬誘発性障害",1
"5124","F13203","ベンゾジアゼピン依存症",1
"5125","F13400","鎮静・睡眠剤離脱せん妄",1
"5126","F13816","睡眠／抗不安薬誘発性気分障害（躁うつ混合",20
"5127","F13820","睡眠／抗不安薬誘発性不安障害",15
"5128","F13822","睡眠／抗不安薬誘発性不安障害（全般不安）",3
"5129","F13824","睡眠／抗不安薬誘発性不安障害（パニツク）",2
"5130","F13828","睡眠／抗不安薬誘発性不安障害（恐怖症）",1
"5131","F14816","コカイン誘発性気分障害（躁うつ混合性）",1
"5132","F14822","コカイン誘発性不安障害（全般不安）",1
"5133","F15300","興奮剤離脱状態",6
"5134","F15822","アンフェタミン誘発性不安障害（全般不安）",1
"5135","F15828","アンフェタミン誘発性不安障害（恐怖症）",1
"5136","F16816","幻覚剤誘発性気分障害（躁うつ混合性）",2
"5137","F17201","ニコチン依存症",16
"5138","F18822","有機溶剤誘発性不安障害（全般不安）",1
"5139","F19814","カフェイン誘発性不安障害（全般不安）",1
"5140","F19852","フェンシクリジン類誘発性不安障害（全般不",1
"5141","F19911","物質中毒",13
"5142","F19923","物質誘発性気分障害（躁うつ混合性）",1
"5143","F19925","物質誘発性不安障害（全般不安）",1
"5144","F19928","物質誘発性不安障害（恐怖症）",1
"5145","F20000","妄想型統合失調症",15
"5146","F20101","解体型統合失調症",1
"5147","F20200","緊張型統合失調症",14
"5148","F20210","緊張病性昏迷",50
"5149","F20220","緊張病性興奮",126
"5150","F20300","複合型統合失調症",12
"5151","F20301","鑑別不能型統合失調症",4
