"","BYOMEICD","BYOMEI","CNT"
"7153","S830","膝蓋骨亜脱臼",6
"7154","S830","膝蓋骨脱臼",12
"7155","S831","脛腓関節脱臼",6
"7156","S832","内側半月板損傷",80
"7157","S832","内側半月板断裂",3
"7158","S832","半月板損傷",34
"7159","S832","外側半月板損傷",58
"7160","S832","外側半月板断裂",3
"7161","S834","膝関節内側側副靱帯損傷",8
"7162","S834","膝関節外側側副靱帯断裂",2
"7163","S835","前十字靱帯損傷",22
"7164","S835","前十字靱帯断裂",243
"7165","S836","膝靱帯損傷",3
"7166","S840","後脛骨神経損傷",2
"7167","S851","前脛骨動脈損傷",2
"7168","S860","アキレス腱筋腱移行部断裂",3
"7169","S861","腓腹筋筋肉内血腫",1
"7170","S878","下腿挫滅創",1
"7171","S889","下腿切断",3
"7172","S899","膝関節軟骨損傷",17
"7173","S900","足関節打撲傷",1
"7174","S903","足背部打撲傷",1
"7175","S903","足部打撲傷",6
"7176","S910","足関節部挫創",1
"7177","S911","母趾挫創",1
"7178","S911","趾挫創",1
"7179","S913","足挫創",1
"7180","S913","足背部挫創",1
"7181","S913","足部皮膚欠損創",1
"7182","S9200","踵骨骨折",7
"7183","S9210","距骨骨折",1
"7184","S9211","距骨開放骨折",2
"7185","S9220","楔状骨骨折",1
"7186","S9220","足舟状骨骨折",1
"7187","S9221","足舟状骨開放骨折",3
"7188","S9230","リスフラン関節脱臼骨折",6
"7189","S9230","中足骨骨折",6
"7190","S9231","中足骨開放骨折",3
"7191","S9240","母趾末節骨骨折",1
"7192","S9250","第４趾基節骨骨折",2
"7193","S9250","趾中節骨骨折",2
"7194","S931","趾関節脱臼",4
"7195","S934","足関節捻挫",5
"7196","S968","趾伸筋腱断裂",1
"7197","S969","趾腱断裂",1
"7198","S970","足関節挫滅創",3
"7199","S981","趾切断",2
"7200","T000","頭部頚部打撲傷",2
"7201","T001","胸腹部打撲傷",127
"7202","T006","四肢擦過創",1
"7203","T009","全身打撲",3
"7204","T009","多発性擦過創",6
"7205","T0210","胸腰椎圧迫骨折",14
"7206","T0290","多発骨折",1
"7207","T043","多発性下肢挫滅傷",3
"7208","T068","頭頚部外傷",1
"7209","T08-0","チャンス骨折",3
"7210","T08-0","横突起骨折",21
"7211","T08-0","脊椎圧迫骨折",1
"7212","T090","体幹擦過創",1
"7213","T093","脊髄性ショック",7
"7214","T093","脊髄振盪",4
"7215","T093","脊髄損傷",23
"7216","T110","上肢打撲傷",1
"7217","T130","下肢打撲",4
"7218","T130","下肢挫傷",2
"7219","T140","全身擦過創",2
"7220","T140","打撲傷",3
"7221","T140","打撲擦過傷",11
"7222","T140","打撲擦過創",3
"7223","T140","皮下異物",3
"7224","T140","皮下血腫",22
"7225","T140","血腫",3
"7226","T140","表皮剥離",3
"7227","T140","関節血腫",1
"7228","T141","切創",4
"7229","T141","切断",5
"7230","T141","創傷",17
"7231","T141","打撲挫創",1
"7232","T141","挫創",3
"7233","T141","汚染創",1
"7234","T141","皮膚剥脱創",12
"7235","T141","皮膚欠損創",32
"7236","T141","裂創",2
"7237","T1420","圧迫骨折",4
"7238","T1420","骨折",7
"7239","T144","末梢神経損傷",1
"7240","T144","神経断裂",2
"7241","T145","動脈損傷",12
"7242","T145","末梢血管外傷",1
"7243","T146","右母指靱帯損傷",2
"7244","T146","筋断裂",1
"7245","T146","筋肉内血腫",8
"7246","T146","腱断裂",1
"7247","T146","靱帯損傷",1
"7248","T148","高エネルギー外傷",89
"7249","T149","外傷",3
"7250","T149","飛び降り自殺未遂",2
"7251","T151","眼瞼異物",1
"7252","T151","結膜異物",1
"7253","T158","強膜異物",1
"7254","T158","結膜下異物",4
"7255","T16","外耳道異物",1
"7256","T172","咽頭内異物による窒息",3
"7257","T172","咽頭異物",5
"7258","T173","喉頭内異物による窒息",10
"7259","T174","気管内異物による窒息",3
"7260","T174","気管異物",1
"7261","T175","気管支内異物による窒息",3
"7262","T175","気管支異物",5
"7263","T179","気道内異物による窒息",1
"7264","T181","食道異物",15
"7265","T182","胃内異物",3
"7266","T189","異物誤飲",7
"7267","T190","尿道内異物",2
"7268","T193","子宮内異物",3
"7269","T200","顔面熱傷",1
"7270","T202","頚部第２度熱傷",1
"7271","T202","顔面第２度熱傷",10
"7272","T210","体幹熱傷",4
"7273","T210","背部熱傷",1
"7274","T210","胸部熱傷",1
"7275","T212","胸部第２度熱傷",4
"7276","T212","腹部第２度熱傷",1
"7277","T213","下腹部第３度熱傷",1
"7278","T213","会陰第３度熱傷",2
"7279","T213","前胸部第３度熱傷",1
"7280","T213","殿部第３度熱傷",1
"7281","T213","背部第３度熱傷",1
"7282","T221","肩部第１度熱傷",1
"7283","T222","前腕第２度熱傷",2
"7284","T223","上肢第３度熱傷",3
"7285","T223","肩部第３度熱傷",1
"7286","T230","手背熱傷",1
"7287","T232","手指第２度熱傷",2
"7288","T232","手背第２度熱傷",2
"7289","T233","手第３度熱傷",2
"7290","T240","下肢熱傷",3
"7291","T242","下肢第２度熱傷",1
"7292","T243","下肢第３度熱傷",1
"7293","T243","大腿部第３度熱傷",1
"7294","T250","足熱傷",1
"7295","T252","足底部第２度熱傷",1
"7296","T266","角膜アルカリ化学熱傷",31
"7297","T273","気道熱傷",41
"7298","T290","全身熱傷",2
"7299","T292","下半身第２度熱傷",1
"7300","T292","全身第２度熱傷",6
"7301","T293","全身第３度熱傷",8
"7302","T300","放射線性熱傷",1
"7303","T300","熱傷",20
"7304","T302","第２度熱傷",1
"7305","T304","アルカリ腐蝕",3
"7306","T304","薬傷",7
"7307","T354","手凍傷",1
"7308","T383","インスリンショック",1
"7309","T391","アセトアミノフェン中毒",16
"7310","T407","大麻中毒",2
"7311","T424","ベンゾジアゼピン中毒",10
"7312","T427","睡眠薬自殺未遂",2
"7313","T450","ジフェンヒドラミン中毒",5
"7314","T451","抗癌剤漏出性皮膚障害",9
"7315","T460","ジギタリス中毒",3
"7316","T486","テオフィリン中毒",1
"7317","T509","医薬品中毒",2
"7318","T509","急性薬物中毒",110
"7319","T509","薬剤漏出性皮膚障害",2
"7320","T509","薬物中毒症",29
"7321","T519","アルコールの毒作用",4
"7322","T543","次亜塩素酸ナトリウム中毒",1
"7323","T55","洗剤中毒",3
"7324","T561","水俣病",2
"7325","T569","金属アレルギー",1
"7326","T58","一酸化炭素中毒",7
"7327","T600","有機リン中毒",6
"7328","T609","農薬中毒",2
"7329","T634","体幹虫刺症",2
"7330","T650","シアン化物の毒作用",5
"7331","T659","服毒自殺未遂",1
"7332","T659","毒物誤飲",2
"7333","T66","遅発性放射線壊死",1
"7334","T670","熱射病",1
"7335","T672","熱痙攣",3
"7336","T678","暑気あたり",1
"7337","T678","熱中症",46
"7338","T68","低体温",47
"7339","T691","凍瘡",4
"7340","T708","爆発損傷症候群",2
"7341","T71","低酸素による窒息",1
"7342","T71","頚部圧迫による窒息",9
"7343","T71","首吊り自殺未遂",4
"7344","T71","鼻口部閉塞による窒息",1
"7345","T730","飢餓",1
"7346","T749","小児虐待",3
"7347","T751","溺水",10
"7348","T753","動揺病",19
"7349","T754","電撃傷",6
"7350","T780","食物によるアナフィラキシー",5
"7351","T780","食物によるアナフィラキシーショック",6
"7352","T781","食物アレルギー",32
"7353","T782","アナフィラキシ",1
"7354","T782","アナフィラキシー",55
"7355","T782","アナフィラキシーショック",18
"7356","T784","アレルギー",8
"7357","T784","アレルギー性浮腫",2
"7358","T784","ダニアレルギー",1
"7359","T784","金属アレルギー",8
"7360","T791","外傷性脂肪塞栓症",3
"7361","T793","創傷感染症",170
"7362","T793","創部膿瘍",1
"7363","T794","出血性ショック",2
"7364","T794","外傷性出血性ショック",52
"7365","T794","熱傷ショック",1
"7366","T795","挫滅症候群",3
"7367","T796","コンパートメント症候群",7
"7368","T796","外傷性コンパートメント症候群",6
"7369","T797","皮下気腫",3
"7370","T797","胸部皮下気腫",3
"7371","T809","腎透析合併症",2
"7372","T809","輸血反応",1
"7373","T809","透析低血圧症",3
"7374","T810","後出血",26
"7375","T810","抜歯後出血",1
"7376","T810","生検後出血",8
"7377","T810","腟断端出血",4
"7378","T810","術後出血",7
"7379","T810","術後漿液腫",8
"7380","T810","術後血腫",9
"7381","T811","術後ショック",15
"7382","T811","術後出血性ショック",50
"7383","T811","術後消化管出血性ショック",2
"7384","T812","医原性気胸",4
"7385","T812","術中損傷",3
"7386","T812","術後リンパ漏",17
"7387","T812","術後乳び胸",3
"7388","T812","術後顔面神経麻痺",32
"7389","T813","手術創離開",103
"7390","T813","縫合不全",22
"7391","T813","腟壁縫合不全",9
"7392","T813","腹壁創し開",1
"7393","T813","腹壁縫合不全",1
"7394","T814","ＭＲＳＡ術後創部感染",93
"7395","T814","カテーテル感染症",102
"7396","T814","カテーテル敗血症",66
"7397","T814","手術創部膿瘍",22
"7398","T814","縫合部膿瘍",1
"7399","T814","腟断端炎",2
"7400","T814","腹壁縫合糸膿瘍",5
"7401","T814","術後創部感染",184
"7402","T814","術後感染症",21
"7403","T814","術後腹腔内膿瘍",64
"7404","T814","術後膿瘍",2
"7405","T814","術後髄膜炎",1
"7406","T814","骨盤部感染性リンパのう胞",29
"7407","T815","術後異物体内遺残",3
"7408","T818","反回神経麻痺",2
"7409","T818","吻合部狭窄",100
"7410","T818","水晶体核落下",18
"7411","T818","腟断端肉芽",1
"7412","T818","術中不整脈",2
"7413","T818","術中異常高血圧症",90
"7414","T818","術創部痛",3
"7415","T818","術後疼痛",877
"7416","T818","術後瘢痕狭窄",3
"7417","T818","術後瘻孔形成",9
"7418","T818","術後皮下気腫",1
"7419","T818","術後穿孔",3
"7420","T818","開胸術後疼痛症候群",8
"7421","T820","人工弁不全",2
"7422","T820","人工心臓弁の機械的合併症",87
"7423","T821","ペースメーカリード断線",33
"7424","T821","ペースメーカ不全",5
"7425","T821","ペースメーカ電池消耗",361
"7426","T821","両室ペーシング機能付き植込型除細動器不全",2
"7427","T821","植込型除細動器電池消耗",80
"7428","T824","血管透析カテーテルの機械的合併症",3
"7429","T825","抗癌剤漏出性皮膚障害",5
"7430","T825","植込型カテーテルポート破損",2
"7431","T825","植込型カテーテルポート閉塞",2
"7432","T825","植込型補助人工心臓ポンプ内血栓",2
"7433","T826","人工弁感染",8
"7434","T827","ドライブライン感染",81
"7435","T827","ペースメーカ植え込み後感染症",46
"7436","T827","ペースメーカ植込み後感染症",7
"7437","T827","中心静脈カテーテル感染症",25
"7438","T827","植込型除細動器植え込み後感染",7
"7439","T827","移植人工血管感染",37
"7440","T828","エンドリーク",1
"7441","T828","人工弁血栓",2
"7442","T828","冠動脈ステント留置後再狭窄",4
"7443","T828","透析シャント動静脈瘤",3
"7444","T828","透析シャント狭窄",9
"7445","T828","透析シャント閉塞",3
"7446","T833","子宮内避妊器具の機械的合併症",3
"7447","T840","人工股関節のゆるみ",6
"7448","T840","人工股関節脱臼",3
"7449","T840","人工膝関節のゆるみ",10
"7450","T840","人工膝関節脱臼",1
"7451","T840","人工関節のゆるみ",47
"7452","T842","脊椎固定スクリューのゆるみ",3
"7453","T845","人工膝関節感染",27
"7454","T845","人工関節感染",18
"7455","T850","ＶＡシャント機能不全",1
"7456","T850","ＶＰシャント機能不全",53
"7457","T851","植え込み式神経系電気刺激装置の機械的合併症",4
"7458","T852","眼内レンズの機械的合併症",29
"7459","T852","眼内レンズ亜脱臼",199
"7460","T852","眼内レンズ偏位",41
"7461","T852","眼内レンズ脱臼",247
"7462","T856","ＣＡＰＤカテーテル位置異常",2
"7463","T856","ＬＰシャント機能不全",10
"7464","T857","ＣＡＰＤカテーテルトンネル感染",12
"7465","T857","ＣＡＰＤ出口部感染",14
"7466","T857","ＣＡＰＤ腹膜炎",28
"7467","T857","乳房インプラント感染",6
"7468","T857","強膜バックル感染",4
"7469","T858","横隔膜交通症",2
"7470","T860","ＧＶＨＤ・骨髄移植後",77
"7471","T860","急性移植片対宿主病",2
"7472","T860","慢性移植片対宿主病",22
"7473","T860","移植片対宿主病",143
"7474","T860","骨髄移植拒絶反応",1
"7475","T861","移植拒絶における腎尿細管間質性障害",1
"7476","T861","腎移植不全",7
"7477","T861","腎移植急性拒絶反応",62
"7478","T861","腎移植拒絶反応",419
"7479","T862","心臓移植不全",2
"7480","T862","心臓移植拒絶反応",2134
"7481","T863","心肺移植拒絶反応",12
"7482","T864","肝移植不全",6
"7483","T864","肝移植拒絶反応",510
"7484","T868","ＧＶＨＤ・末梢血幹細胞移植後",25
"7485","T868","ＧＶＨＤ・臍帯血移植後",43
"7486","T868","肺移植拒絶反応",514
"7487","T868","膵移植拒絶反応",104
"7488","T868","角膜移植拒絶反応",9
"7489","T869","急性拒絶反応",4
"7490","T869","慢性拒絶反応",5
"7491","T869","抗体関連型拒絶反応",40
"7492","T869","拒絶反応",43
"7493","T869","移植片対宿主病",4
"7494","T869","移植片拒絶",6
"7495","T873","断端神経腫",3
"7496","T882","麻酔ショック",1
"7497","T886","薬物性ショック",4
"7498","T886","造影剤ショック",2
"7499","T887","サイトカイン放出症候群",31
"7500","T887","薬物過敏症",57
"7501","T887","造影剤アレルギー",6
"7502","T888","インプラント破損",3
"7503","T888","インレー脱離",1
"7504","T888","抜歯後疼痛",3
"7505","T888","術創部痛",6
"7506","T888","術後疼痛",281
"7507","T889","乳癌術後",2
"7508","T889","乳癌術後後遺症",15
"7509","T889","術後腰痛",1
"7510","T902","顔面骨骨折後遺症",1
"7511","T905","外傷性てんかん",1
"7512","T905","外傷早期てんかん",8
"7513","T905","脳挫傷後遺症",2
"7514","T909","頭部外傷後後遺症",1
"7515","T909","頭部外傷後遺症",4
"7516","T911","腰椎陳旧性圧迫骨折",1
"7517","T911","陳旧性胸腰椎圧迫骨折",6
"7518","T912","陳旧性肋骨骨折",1
"7519","T913","脊髄損傷後遺症",14
"7520","T921","上肢骨折後遺症",3
"7521","T923","肩関節脱臼後遺症",5
"7522","T931","大腿骨頚部骨折後遺症",1
"7523","T931","大腿骨骨折後遺症",2
"7524","T941","創部化膿",30
"7525","T950","頭熱傷後遺症",2
"7526","T980","鼻腔異物挿入後遺症",3
"7527","U071","ＣＯＶＩＤ−１９",25209
"7528","U071","ＣＯＶＩＤ−１９・ウイルス同定",1
"7529","U071","ＣＯＶＩＤ−１９肺炎",33
"7530","U071","コロナウイルス感染症２０１９・ウイルス同定",17
"7531","Y427","ステロイド性骨粗鬆症",2
"7532","Y427","ステロイド精神病",1
"7533","Z080","早期胃癌ＥＳＤ後",8
"7534","Z080","早期胃癌術後",2
"7535","Z124","子宮癌検診",1
"7536","Z225","ＨＢＶキャリア",54
"7537","Z225","ＨＣＶキャリア",6
"7538","Z225","ＨＣキャリア",5
"7539","Z226","ＨＴＬＶ−１キャリア",9
"7540","Z226","ＨＴＬＶ−Ｉキャリア",2
"7541","Z228","ＭＲＳＡ保菌者",10
"7542","Z33","妊娠",8
"7543","Z33","妊娠３７週",1
"7544","Z355","高年初妊婦",2
"7545","Z358","高齢妊娠",20
"7546","Z524","腎移植ドナー",7
"7547","Z528","肝移植ドナー",3
"7548","Z861","Ｂ型肝炎ウイルス感染の既往",18
"7549","Z900","開頭術後骨欠損",11
"7550","Z901","乳房切除術後",2
"7551","Z902","肺切除術後",1
"7552","Z903","胃全摘術後",5
"7553","Z903","胃切除術後",206
"7554","Z915","自殺未遂",2
"7555","Z921","抗凝固剤投与状態",7
"7556","Z930","気管切開術後",94
"7557","Z931","胃瘻造設状態",60
"7558","Z932","回腸瘻造設状態",17
"7559","Z933","人工肛門形成状態",101
"7560","Z936","回腸導管形成状態",17
"7561","Z936","腎瘻造設状態",14
"7562","Z940","死体腎移植後",14
"7563","Z940","生体腎移植後",61
"7564","Z940","脳死腎移植後",8
"7565","Z940","腎移植後",360
"7566","Z941","心臓移植後",1140
"7567","Z942","脳死肺移植後",38
"7568","Z943","心肺移植後",26
"7569","Z943","肺移植後",90
"7570","Z944","死体肝移植後",11
"7571","Z944","生体肝移植後",24
"7572","Z944","肝移植後",200
"7573","Z944","肝移植術後",15
"7574","Z947","角膜移植",2
"7575","Z947","角膜移植後",62
"7576","Z948","同種末梢血幹細胞移植後",77
"7577","Z948","同種骨髄移植後",57
"7578","Z948","脳死膵移植後",4
"7579","Z948","膵移植後",95
"7580","Z948","臍帯血移植後",8
"7581","Z948","自家末梢血幹細胞移植後",46
"7582","Z950","ペースメーカ植え込み後",566
"7583","Z950","ペースメーカ植込み後",1
"7584","Z950","植込型除細動器移植状態",200
"7585","Z951","ＡＣバイパス術後",20
"7586","Z951","冠動脈バイパス術後",3
"7587","Z952","大動脈弁置換術後",30
"7588","Z952","心臓弁置換術後",28
